restaurant_id,name,state,lat,lon,chicken_burrito_price,method
1920,Seacliff Village,CA,33.680656,-118.004241,10.65,burrito:Chicken Burrito
1921,Genesee Plaza,CA,32.82193,-117.179085,10.65,burrito:Chicken Burrito
1924,East Anaheim,CA,33.860571,-117.792008,10.15,burrito:Chicken Burrito
1925,Lancaster South East,CA,34.675176,-118.14733,10.65,burrito:Chicken Burrito
1929,MainPlace Mall,CA,33.773379,-117.866934,10.15,burrito:Chicken Burrito
1931,Westminster,CA,33.759406,-118.007543,10.5,burrito:Chicken Burrito
1932,Fresno State,CA,36.808204,-119.753605,10.15,burrito:Chicken Burrito
1942,Sherman Oaks,CA,34.151531,-118.453641,10.65,burrito:Chicken Burrito
1943,Corona,CA,33.847626,-117.543809,10.15,burrito:Chicken Burrito
1945,Midtown Crossing,CA,34.048562,-118.3367,10.35,burrito:Chicken Burrito
1953,Folsom 2,CA,38.644985,-121.123267,10.8,burrito:Chicken Burrito
1954,Merced II,CA,37.319654,-120.486286,10.15,burrito:Chicken Burrito
1960,Gardena Marketplace,CA,33.873496,-118.308833,10.8,burrito:Chicken Burrito
1964,Oxnard,CA,34.234003,-119.178705,10.65,burrito:Chicken Burrito
1967,Larchmont Village,CA,34.076439,-118.323939,10.2,burrito:Chicken Burrito
198,Torrance Crossroads,CA,33.801825,-118.328423,11.25,burrito:Chicken Burrito
199,Pacific Beach,CA,32.799725,-117.242512,10.95,burrito:Chicken Burrito
1996,Baldwin Hills,CA,34.013287,-118.336632,10.2,burrito:Chicken Burrito
1998,Chico Mall,CA,39.727558,-121.805007,10.15,burrito:Chicken Burrito
200,Howe & Arden,CA,38.597374,-121.415885,10.15,burrito:Chicken Burrito
2028,Bay Meadows,CA,37.544689,-122.291481,11.35,burrito:Chicken Burrito
2034,4S Ranch,CA,33.019872,-117.110737,10.65,burrito:Chicken Burrito
204,Hawthorne,CA,33.90122,-118.373185,10.35,burrito:Chicken Burrito
2044,Santa Rosa Coddingtown,CA,38.458375,-122.730127,11.65,burrito:Chicken Burrito
2047,Santa Clara,CA,37.352049,-121.960205,10.8,burrito:Chicken Burrito
2048,Martinez,CA,37.994675,-122.105783,11.15,burrito:Chicken Burrito
2053,Centerpointe,CA,33.858361,-118.030546,10.5,burrito:Chicken Burrito
2059,Petaluma,CA,38.243616,-122.62638,11.65,burrito:Chicken Burrito
2062,Anaheim,CA,33.818736,-117.941747,10.5,burrito:Chicken Burrito
2068,Bakersfield NW,CA,35.401167,-119.091835,10.65,burrito:Chicken Burrito
207,East Pas,CA,34.151701,-118.080225,9.8,burrito:Chicken Burrito
2070,Woodbury Town Center,CA,33.698406,-117.740873,10.15,burrito:Chicken Burrito
2074,Huntington Oaks,CA,34.139865,-118.012466,10.8,burrito:Chicken Burrito
2078,Livermore,CA,37.699108,-121.741628,10.95,burrito:Chicken Burrito
2080,Stonestown Galleria,CA,37.727635,-122.476593,10.5,burrito:Chicken Burrito
2083,Santa Anita,CA,34.135728,-118.049735,10.5,burrito:Chicken Burrito
2086,Kearny Mesa,CA,32.831741,-117.165205,9.95,burrito:Chicken Burrito
2092,East Escondido,CA,33.130275,-117.066471,10.95,burrito:Chicken Burrito
2093,Fashion Square Mall,CA,34.15663,-118.437435,10.8,burrito:Chicken Burrito
2094,West Covina,CA,34.071113,-117.932782,10.65,burrito:Chicken Burrito
2095,Century City,CA,34.058179,-118.419647,9.95,burrito:Chicken Burrito
2099,Gosford Village,CA,35.306519,-119.092532,10.5,burrito:Chicken Burrito
211,Cupertino,CA,37.317286,-122.032759,10.5,burrito:Chicken Burrito
2110,McKee and N. Capitol Ave.,CA,37.371156,-121.844861,11.25,burrito:Chicken Burrito
2114,Brea Mall,CA,33.915372,-117.887265,10.95,burrito:Chicken Burrito
2116,UC Irvine,CA,33.649611,-117.83931,9.95,burrito:Chicken Burrito
2133,Chula Vista H Street,CA,32.631549,-117.08836,10.5,burrito:Chicken Burrito
2137,Gilroy Ca,CA,37.002972,-121.551949,10.5,burrito:Chicken Burrito
2138,Evergreen,CA,37.331238,-121.812137,11.15,burrito:Chicken Burrito
2149,Rivermark,CA,37.394826,-121.946348,10.65,burrito:Chicken Burrito
215,Rancho Cucamonga,CA,34.106191,-117.568843,10.8,burrito:Chicken Burrito
2150,Monterey,CA,36.596934,-121.894483,10.95,burrito:Chicken Burrito
2151,Coleman Landings,CA,37.350606,-121.922255,11.35,burrito:Chicken Burrito
2156,Colonies Crossroads,CA,34.132404,-117.636583,10.8,burrito:Chicken Burrito
2157,Del Amo Dining Terrace,CA,33.831467,-118.349755,11.15,burrito:Chicken Burrito
2158,East Sacramento,CA,38.557678,-121.436589,10.35,burrito:Chicken Burrito
2164,Miramar Air Station USMC,CA,32.889744,-117.132437,10.35,burrito:Chicken Burrito
2185,Chatsworth,CA,34.237531,-118.589083,10.35,burrito:Chicken Burrito
2186,Vacaville Nut Tree,CA,38.366921,-121.962349,10.65,burrito:Chicken Burrito
2187,San Rafael Montecito Plaza,CA,37.96967,-122.516735,11.8,burrito:Chicken Burrito
219,Castro Valley,CA,37.695358,-122.076805,11.25,burrito:Chicken Burrito
221,San Ramon,CA,37.775162,-121.978021,10.95,burrito:Chicken Burrito
2212,Culver City Terrace,CA,33.985652,-118.393062,10.5,burrito:Chicken Burrito
2214,Santa Ana College,CA,33.760371,-117.885993,10.35,burrito:Chicken Burrito
2220,Azalea South Gate,CA,33.952508,-118.185617,10.65,burrito:Chicken Burrito
2227,Santa Ana,CA,33.738685,-117.919629,10.8,burrito:Chicken Burrito
2236,San Fernando,CA,34.283559,-118.441346,10.65,burrito:Chicken Burrito
2237,Glendale Galleria,CA,34.145115,-118.259277,10.8,burrito:Chicken Burrito
2238,Huntington Park,CA,33.974481,-118.233506,10.65,burrito:Chicken Burrito
2241,Compton,CA,33.876523,-118.217833,10.65,burrito:Chicken Burrito
2258,San Jose Village Oaks,CA,37.248665,-121.802916,10.8,burrito:Chicken Burrito
2260,Paso Robles II,CA,35.614792,-120.683402,10.5,burrito:Chicken Burrito
2261,Chino,CA,34.031921,-117.690287,10.95,burrito:Chicken Burrito
2269,Pomona,CA,34.033712,-117.756774,10.8,burrito:Chicken Burrito
227,Woodland Hills,CA,34.16985,-118.605267,10.8,burrito:Chicken Burrito
228,La Mesa,CA,32.773612,-117.02693,10.8,burrito:Chicken Burrito
2286,Southbay Pavilion,CA,33.846577,-118.263448,11.35,burrito:Chicken Burrito
229,Fountain Valley,CA,33.687593,-117.954502,10.15,burrito:Chicken Burrito
2292,San Leandro,CA,37.723357,-122.15397,11.15,burrito:Chicken Burrito
2293,SF Geary & Masonic,CA,37.78183,-122.445633,11.65,burrito:Chicken Burrito
230,Upland,CA,34.108384,-117.669856,9.8,burrito:Chicken Burrito
2302,Campus Plaza,CA,32.761239,-117.066656,10.65,burrito:Chicken Burrito
231,Gilman,CA,37.879525,-122.296172,10.95,burrito:Chicken Burrito
2315,Vallejo,CA,38.13697,-122.215023,10.8,burrito:Chicken Burrito
2316,Rocklin Commons,CA,38.804619,-121.206535,10.65,burrito:Chicken Burrito
2317,South Fontana,CA,34.062702,-117.435064,10.15,burrito:Chicken Burrito
2320,Signal Hill,CA,33.811973,-118.18128,11.15,burrito:Chicken Burrito
2321,Temple City,CA,34.104598,-118.073861,10.5,burrito:Chicken Burrito
233,Redlands,CA,34.061156,-117.182877,10.35,burrito:Chicken Burrito
2346,West Ontario,CA,34.033736,-117.628874,10.5,burrito:Chicken Burrito
235,Mira Mesa,CA,32.913856,-117.146019,10.8,burrito:Chicken Burrito
2360,North Rialto,CA,34.134814,-117.369287,10.8,burrito:Chicken Burrito
2361,The Plant,CA,34.215632,-118.448389,10.65,burrito:Chicken Burrito
2367,La Costa Town Square,CA,33.082009,-117.235829,10.65,burrito:Chicken Burrito
2372,Tulare,CA,36.226341,-119.328949,10.65,burrito:Chicken Burrito
2373,Van Buren & Trautwein,CA,33.890269,-117.324317,10.35,burrito:Chicken Burrito
2374,Eagle Rock,CA,34.138336,-118.214607,10.35,burrito:Chicken Burrito
2384,Alameda Landing,CA,37.786139,-122.281214,10.95,burrito:Chicken Burrito
2387,Park West Stockton,CA,38.05393,-121.3747,10.65,burrito:Chicken Burrito
2399,Montebello,CA,34.018922,-118.105875,10.8,burrito:Chicken Burrito
2412,Tanforan Food Court,CA,37.637204,-122.417247,11.25,burrito:Chicken Burrito
2415,South Napa,CA,38.285897,-122.274356,11.65,burrito:Chicken Burrito
2424,Rialto,CA,34.077251,-117.370727,10.35,burrito:Chicken Burrito
2425,Eastlake,CA,32.647206,-116.96553,11.15,burrito:Chicken Burrito
2434,Temecula,CA,33.524085,-117.158949,10.8,burrito:Chicken Burrito
2446,Promenade at Downey,CA,33.922263,-118.131536,10.8,burrito:Chicken Burrito
2449,Dublin Hacienda,CA,37.705657,-121.890836,11.35,burrito:Chicken Burrito
2461,West Hollywood,CA,34.075866,-118.373895,10.95,burrito:Chicken Burrito
2462,Valley Plaza Food Court,CA,35.337714,-119.035162,10.5,burrito:Chicken Burrito
2472,Rancho Cordova Rivergate,CA,38.617043,-121.26897,10.35,burrito:Chicken Burrito
2501,Monterey & Dinah Shore,CA,33.801507,-116.387342,10.65,burrito:Chicken Burrito
2502,Hanford,CA,36.3289,-119.6731,10.8,burrito:Chicken Burrito
2544,Oakland Broadway & 30th,CA,37.819095,-122.26237,10.8,burrito:Chicken Burrito
2545,Garden Grove Promenade,CA,33.788829,-117.963191,10.95,burrito:Chicken Burrito
2549,Cupertino Homestead Square,CA,37.337322,-122.036457,10.8,burrito:Chicken Burrito
2583,Rolling Hills Estates,CA,33.776098,-118.375914,9.95,burrito:Chicken Burrito
2598,Tyler Street,CA,33.90712,-117.458253,10.35,burrito:Chicken Burrito
260,Bakersfield,CA,35.354548,-119.057057,10.5,burrito:Chicken Burrito
2600,National City,CA,32.660442,-117.105087,10.8,burrito:Chicken Burrito
261,Beverly Hills,CA,34.063337,-118.398891,10.95,burrito:Chicken Burrito
2610,Corona Crossings,CA,33.82365,-117.516599,10.95,burrito:Chicken Burrito
2619,Anaheim Town Square,CA,33.83961,-117.888693,9.8,burrito:Chicken Burrito
2635,Auburn,CA,38.941045,-121.09611,10.5,burrito:Chicken Burrito
2647,Mountain Grove,CA,34.073997,-117.205073,10.5,burrito:Chicken Burrito
2648,Madera,CA,36.973888,-120.082878,10.65,burrito:Chicken Burrito
2653,Briggsmore Center,CA,37.671339,-120.994148,10.8,burrito:Chicken Burrito
2657,Los Cerritos,CA,33.860461,-118.092518,11.25,burrito:Chicken Burrito
2677,El Cajon East,CA,32.794781,-116.934935,10.8,burrito:Chicken Burrito
2678,Mission Marketplace,CA,33.245196,-117.290349,10.15,burrito:Chicken Burrito
2681,Harbor and Orangethorpe,CA,33.859707,-117.923852,10.5,burrito:Chicken Burrito
2687,Livermore Outlets,CA,37.698464,-121.84492,11.15,burrito:Chicken Burrito
2701,Riverbank,CA,37.711362,-120.958054,10.8,burrito:Chicken Burrito
2703,Berkeley Shattuck,CA,37.868863,-122.26751,9.8,burrito:Chicken Burrito
2711,Mission Hills,CA,34.258844,-118.467198,10.65,burrito:Chicken Burrito
2725,Rancho Santa Margarita,CA,33.639077,-117.594022,10.65,burrito:Chicken Burrito
2739,West Shaw,CA,36.808313,-119.872126,10.8,burrito:Chicken Burrito
274,Sunrise,CA,38.672049,-121.272114,10.35,burrito:Chicken Burrito
2741,Pleasant Hill Center,CA,37.978775,-122.066619,11.15,burrito:Chicken Burrito
2746,Ukiah,CA,39.151643,-123.199436,11.25,burrito:Chicken Burrito
275,Creekside,CA,38.770149,-121.264757,10.5,burrito:Chicken Burrito
2767,Thousand Oaks,CA,34.182059,-118.884967,10.8,burrito:Chicken Burrito
279,Cherry Orchard,CA,37.367819,-122.036189,10.95,burrito:Chicken Burrito
2828,SF 400 Howard Street,CA,37.788882,-122.396157,12.1,burrito:Chicken Burrito
2846,Fair Oaks Madison,CA,38.661606,-121.226037,10.5,burrito:Chicken Burrito
2865,Tracy,CA,37.7567,-121.4626,10.8,burrito:Chicken Burrito
2866,Sierra Lakes,CA,34.138627,-117.441473,10.95,burrito:Chicken Burrito
2876,Clovis NE,CA,36.837044,-119.682797,10.65,burrito:Chicken Burrito
2877,Crenshaw Imperial Plaza,CA,33.930758,-118.325539,10.2,burrito:Chicken Burrito
2892,Manchester Mall,CA,36.781636,-119.790074,10.8,burrito:Chicken Burrito
2893,Paramount,CA,33.889544,-118.159775,11.15,burrito:Chicken Burrito
290,Granite Bay,CA,38.74307,-121.22751,10.5,burrito:Chicken Burrito
2906,Arroyo Grande,CA,35.12023,-120.601663,10.65,burrito:Chicken Burrito
2911,Victory Plaza,CA,34.187098,-118.417114,10.65,burrito:Chicken Burrito
2941,Crown Valley,CA,33.55954,-117.671356,10.35,burrito:Chicken Burrito
2942,Tustin Legacy,CA,33.712597,-117.817131,10.15,burrito:Chicken Burrito
2944,Mar Vista,CA,34.022651,-118.439204,10.2,burrito:Chicken Burrito
2945,Marina,CA,36.665904,-121.809654,10.5,burrito:Chicken Burrito
2947,Imperial Beach,CA,32.583743,-117.115371,10.5,burrito:Chicken Burrito
2955,Perris,CA,33.807429,-117.22663,10.5,burrito:Chicken Burrito
2974,Hacienda Valley,CA,34.02197,-117.959587,10.8,burrito:Chicken Burrito
2975,Baldwin Park,CA,34.069359,-117.972809,10.8,burrito:Chicken Burrito
2985,Citadel Outlets,CA,34.00544,-118.152899,10.2,burrito:Chicken Burrito
2988,South Park,CA,34.041789,-118.258498,10.2,burrito:Chicken Burrito
299,Weberstown,CA,37.994695,-121.31342,10.15,burrito:Chicken Burrito
2998,Sacramento Delta Shores,CA,38.4656,-121.4912,10.65,burrito:Chicken Burrito
3005,Fremont Warm Springs,CA,37.511047,-121.940733,11.35,burrito:Chicken Burrito
3011,Fox Hills,CA,33.988136,-118.393006,10.2,burrito:Chicken Burrito
3012,Shops at Mission Viejo,CA,33.558168,-117.668539,10.95,burrito:Chicken Burrito
3026,North Hills,CA,34.223617,-118.501788,10.15,burrito:Chicken Burrito
3035,Mt Vernon Bakersfield,CA,35.392482,-118.967716,10.8,burrito:Chicken Burrito
3041,Banning,CA,33.923274,-116.945548,10.35,burrito:Chicken Burrito
3062,Echo Park,CA,34.077065,-118.264695,10.35,burrito:Chicken Burrito
3066,Selma,CA,36.576644,-119.631736,10.65,burrito:Chicken Burrito
3068,San Jose Sun Garden,CA,37.314568,-121.871725,11.5,burrito:Chicken Burrito
3069,San Jose One South Market,CA,37.334998,-121.892604,11.15,burrito:Chicken Burrito
3078,North County Mall,CA,33.070588,-117.067433,10.15,burrito:Chicken Burrito
309,Walnut Creek,CA,37.895627,-122.061109,11.35,burrito:Chicken Burrito
3094,Ladera Heights,CA,33.978404,-118.370962,10.8,burrito:Chicken Burrito
3104,Cabazon,CA,33.923606,-116.805283,10.8,burrito:Chicken Burrito
3119,City West,CA,34.054046,-118.262461,9.65,burrito:Chicken Burrito
3132,Brookhurst St,CA,33.713977,-117.953572,10.65,burrito:Chicken Burrito
3148,Diamond Bar,CA,34.020989,-117.810495,10.15,burrito:Chicken Burrito
3162,Del Paso Marketplace,CA,38.655529,-121.523951,10.15,burrito:Chicken Burrito
3168,Downtown Long Beach,CA,33.769909,-118.193141,10.35,burrito:Chicken Burrito
3179,Claremont Promenade,CA,34.079826,-117.719604,10.8,burrito:Chicken Burrito
3183,Todos Santos,CA,37.976754,-122.035452,10.95,burrito:Chicken Burrito
3184,Cerritos College Square,CA,33.8873,-118.1022,9.95,burrito:Chicken Burrito
3219,Seabridge,CA,34.188358,-119.222115,10.65,burrito:Chicken Burrito
3227,Tower District,CA,38.561828,-121.491902,10.35,burrito:Chicken Burrito
3252,Porterville,CA,36.0807,-119.043549,10.8,burrito:Chicken Burrito
326,Palmdale,CA,34.602263,-118.150175,10.8,burrito:Chicken Burrito
3277,Hollister,CA,36.843323,-121.390773,10.95,burrito:Chicken Burrito
3288,ELK GROVE 2,CA,38.408353,-121.449199,10.35,burrito:Chicken Burrito
3293,Santa Clara Square,CA,37.379291,-121.97449,11.25,burrito:Chicken Burrito
333,Riverside Plaza,CA,33.955624,-117.389371,10.15,burrito:Chicken Burrito
3338,Pleasanton,CA,37.658794,-121.898122,10.95,burrito:Chicken Burrito
3352,Eureka,CA,40.785067,-124.182365,10.15,burrito:Chicken Burrito
3372,Aliso Viejo,CA,33.576777,-117.725076,10.5,burrito:Chicken Burrito
3373,Placentia,CA,33.887511,-117.862948,9.95,burrito:Chicken Burrito
3388,Oroville,CA,39.497477,-121.574288,10.35,burrito:Chicken Burrito
3395,El Dorado Hills,CA,38.65217,-121.067986,10.95,burrito:Chicken Burrito
3403,Sycamore Hills,CA,34.121708,-117.68875,10.5,burrito:Chicken Burrito
3407,River Crossings Marketplace,CA,40.538961,-122.357541,10.8,burrito:Chicken Burrito
3419,Watsonville,CA,36.915479,-121.768337,11.25,burrito:Chicken Burrito
3428,Bristol St,CA,33.667885,-117.882953,10.8,burrito:Chicken Burrito
3437,Freedom Point,CA,38.7608,-121.2874,10.95,burrito:Chicken Burrito
3446,Yucaipa,CA,34.027409,-117.11866,10.8,burrito:Chicken Burrito
3472,DOCO,CA,38.58117,-121.500204,10.35,burrito:Chicken Burrito
3479,South Pasadena,CA,34.115575,-118.15078,10.8,burrito:Chicken Burrito
3504,Indio,CA,33.742747,-116.216864,10.35,burrito:Chicken Burrito
3505,SLT,CA,38.948013,-119.958085,10.8,burrito:Chicken Burrito
3506,Reynolds Ranch,CA,38.100763,-121.26707,10.35,burrito:Chicken Burrito
3534,CSUN,CA,34.236922,-118.535728,10.15,burrito:Chicken Burrito
3535,Lathrop,CA,37.811224,-121.299998,10.8,burrito:Chicken Burrito
3537,Foothill Ranch Relo,CA,33.677253,-117.666574,10.65,burrito:Chicken Burrito
3550,Bishop Ranch,CA,37.762315,-121.960954,11.5,burrito:Chicken Burrito
3577,PCC II,CA,34.146268,-118.115557,9.5,burrito:Chicken Burrito
3578,Hollywood Park,CA,33.945614,-118.331624,10.2,burrito:Chicken Burrito
3586,Los Banos,CA,37.057266,-120.832894,10.65,burrito:Chicken Burrito
3588,Costa Mesa,CA,33.629583,-117.90936,9.8,burrito:Chicken Burrito
3612,Chico North,CA,39.761531,-121.842141,10.5,burrito:Chicken Burrito
364,Burbank,CA,34.181214,-118.311737,10.5,burrito:Chicken Burrito
3640,Moorpark,CA,34.2789,-118.866647,10.5,burrito:Chicken Burrito
3648,Southport Town Center,CA,38.550914,-121.538349,10.65,burrito:Chicken Burrito
3662,Hayward,CA,37.67885,-122.08481,11.25,burrito:Chicken Burrito
3666,Ridgecrest,CA,35.609492,-117.670123,10.5,burrito:Chicken Burrito
3669,East Palmdale,CA,34.576296,-118.046214,10.95,burrito:Chicken Burrito
3671,Coronado Island,CA,32.682677,-117.178774,10.95,burrito:Chicken Burrito
3674,French Valley,CA,33.598812,-117.117248,10.5,burrito:Chicken Burrito
3697,Stadium Crossings,CA,33.803882,-117.886198,10.65,burrito:Chicken Burrito
3745,Arden Park,CA,38.595757,-121.386897,10.95,burrito:Chicken Burrito
3755,The Vineyards,CA,34.275514,-118.572534,10.8,burrito:Chicken Burrito
3782,Sand Canyon,CA,33.66893,-117.764748,10.65,burrito:Chicken Burrito
3793,LAC & USC Med Center,CA,34.06404,-118.202104,10.5,burrito:Chicken Burrito
3811,Blue Oaks Plaza,CA,38.7918,-121.356055,10.65,burrito:Chicken Burrito
3819,Novato RELO,CA,38.091581,-122.556136,11.15,burrito:Chicken Burrito
382,Chico,CA,39.734389,-121.835142,10.15,burrito:Chicken Burrito
3840,Bouquet Canyon,CA,34.427711,-118.537346,10.65,burrito:Chicken Burrito
3854,West Whittier,CA,33.980084,-118.050308,11.15,burrito:Chicken Burrito
3857,Encinitas Relo,CA,33.04945,-117.260551,10.8,burrito:Chicken Burrito
3876,Highland II,CA,34.108313,-117.195754,10.5,burrito:Chicken Burrito
3909,Lake Elsinore,CA,33.692074,-117.335568,10.15,burrito:Chicken Burrito
3912,Veterans Plaza,CA,33.88801,-117.279581,10.5,burrito:Chicken Burrito
3928,East Brentwood,CA,37.946034,-121.696034,10.95,burrito:Chicken Burrito
3933,Norwalk CA,CA,33.917263,-118.065426,10.35,burrito:Chicken Burrito
3939,Corona Del Mar,CA,33.598516,-117.871516,10.65,burrito:Chicken Burrito
3960,Northpark Plaza Relo,CA,33.72293,-117.77245,10.95,burrito:Chicken Burrito
3961,Cathedral City,CA,33.778094,-116.459476,11.15,burrito:Chicken Burrito
3962,Delano,CA,35.74798,-119.248504,10.65,burrito:Chicken Burrito
3970,Clinton Keith,CA,33.598149,-117.172588,10.5,burrito:Chicken Burrito
3982,Bunker Hill,CA,34.053669,-118.251486,10.35,burrito:Chicken Burrito
3983,Old Towne Orange,CA,33.789543,-117.85272,10.15,burrito:Chicken Burrito
3995,395 and Palmdale II,CA,34.507283,-117.395886,10.95,burrito:Chicken Burrito
4008,Foothill Blvd,CA,34.10785,-117.48919,10.65,burrito:Chicken Burrito
4009,Ontario Ranch,CA,34.00075,-117.55841,10.65,burrito:Chicken Burrito
4014,Ceres,CA,37.580028,-120.941808,11.35,burrito:Chicken Burrito
4024,Hoover & Adams USC,CA,34.032096,-118.284247,10.65,burrito:Chicken Burrito
4039,Lancaster College Plaza,CA,34.674519,-118.183868,10.65,burrito:Chicken Burrito
4047,West Azusa,CA,34.133283,-117.926712,10.5,burrito:Chicken Burrito
4110,1300 Broadway - Oakland,CA,37.803665,-122.271377,10.8,burrito:Chicken Burrito
4124,Clayton,CA,37.950082,-121.957979,10.8,burrito:Chicken Burrito
4147,Magnolia and Atlanta,CA,33.658074,-117.970629,10.5,burrito:Chicken Burrito
4155,Anatolia Marketplace,CA,38.557531,-121.243497,10.8,burrito:Chicken Burrito
4186,Folsom Lake,CA,38.743916,-121.171776,10.65,burrito:Chicken Burrito
4212,Herndon & Brawley,CA,36.836519,-119.862394,10.8,burrito:Chicken Burrito
4224,Santa Maria Relo,CA,34.924765,-120.425807,10.65,burrito:Chicken Burrito
4227,La Cienega Blvd,CA,34.049185,-118.375836,10.95,burrito:Chicken Burrito
4228,Sunset & Vine Relo,CA,34.097859,-118.326298,10.35,burrito:Chicken Burrito
4247,Tehachapi 2,CA,35.130966,-118.466885,10.65,burrito:Chicken Burrito
4277,Arena & I-5,CA,38.642915,-121.522465,10.15,burrito:Chicken Burrito
4299,Plaza & 198,CA,36.332454,-119.391475,10.95,burrito:Chicken Burrito
430,Redwood City,CA,37.485816,-122.228957,10.65,burrito:Chicken Burrito
4311,The Ridge,CA,38.407021,-121.417074,10.65,burrito:Chicken Burrito
4316,Oakhurst,CA,37.33177,-119.65668,9.95,burrito:Chicken Burrito
4317,Loma Vista Marketplace,CA,36.806503,-119.64035,10.65,burrito:Chicken Burrito
